x_1_2,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9
9685,,6,,,,,,
NAME,,DESCRIPTION,parental,parental2,lm21,lm22,lm23,lm24
202519_at,'RHOBTB3',na,701.8,755.4,698.1,516,605.5,814.3
202520_s_at,'RHOBTB3',na,2127.8,2156.4,2290.9,2159.6,2222.1,2321.5
202521_at,'CREBZF',na,928.5,932.6,1063.5,1012.6,1047.1,935.8
202522_at,'CREBZF',na,2607.8,2737.7,3008.2,2525.5,2642.9,2898.2
202527_s_at,'SIAH1',na,251.5,285.5,250.8,223.9,225.5,242.7
202528_at,'SIAH1',na,804.7,796.2,729.2,753.7,996.9,791.5
202529_at,'ACOT1 /// ACOT2',na,1095.3,1186.7,1252.2,1031.2,1087.8,1386.6
202530_at,'HLTF',na,1655.1,1707.9,1138.3,1328.7,1505.9,1203.1
202531_at,'BAG5',na,850.1,812.9,770.1,735.1,649.7,646.7
202532_s_at,'BAG5',na,408.8,469,719.4,708.2,634.1,773.7
202533_s_at,'PYGL',na,289.6,357.2,275.2,294.1,303.2,559.1
202534_x_at,'STARD3',na,1227.2,1389.1,2058.1,1948,1620.4,2007.8
202535_at,'ILVBL',na,1877.6,1683.8,1610.5,1332.4,1284.8,1707.4
202536_at,'FBLN1',na,403.6,426.9,739.8,671.8,630.4,789.5
202537_s_at,'LOXL2',na,379,493.6,604.4,298.7,509.2,489.3
202538_s_at,'AMOTL2',na,631,779,792.1,642.1,796.7,650.4
202539_s_at,'LTBR',na,432.9,409.2,401,533.7,583.1,443.9
202540_s_at,'INPP5A',na,270.6,294.6,442.6,613.6,545.3,620.8
202541_at,'LYPLA1',na,324.8,375.8,573.5,616.5,533.8,709.6
202542_s_at,'TXNDC9',na,1350.4,1546.1,2019.2,1959.2,1856.8,2119.1
202543_s_at,'IMPA1',na,1351.9,1366.6,1451.5,1309.4,1322.1,1620.8
202544_at,'RPL23A',na,3077.7,3205.6,3553.1,3846.6,3828.1,3603.6
202546_at,'ECD',na,2775.9,2998.5,2756.5,1180.9,1600.2,1829.1
202547_s_at,'SSX2IP',na,294.3,298.5,202.7,173.1,184.5,176.9
202548_s_at,'SSX2IP',na,934.8,892.4,391.5,459,522.4,441.7
202550_s_at,'SSX2IP',na,1151.3,1042,1116.7,1044,1007.5,1175.4
202551_s_at,'RABGAP1L',na,1279.8,1307.6,917.5,777.1,745.3,1049.4
202552_s_at,'RNASEH2A',na,377.7,396.4,448.9,321.3,328,585.3
202553_s_at,'NOP16',na,489.7,573.3,656.8,806.6,748.2,678.7
202554_s_at,'C5orf15',na,2263.7,1795.7,1541.7,1284.1,1625,1288.3
202555_s_at,'NAA10',na,541.6,596,472.6,333.3,456.9,353.6
202556_s_at,'ZBTB5',na,686.9,571.1,848.6,951.9,1052.8,959.6
202557_at,'CYBA',na,522.8,474.1,629,677.7,611.6,788.5
202558_s_at,'UROS',na,516.5,373.9,486.4,340.7,349.4,507.4
202559_x_at,'FH',na,828.1,807.7,791.8,1071.2,821.1,919.3
202560_s_at,'RPL27A',na,1113,1202.2,1127.8,1477.2,1443.9,1301.3
202561_at,'PTPRK',na,179.2,163.3,231.4,237.1,284.2,233.9
202562_s_at,'NDUFS1',na,459.2,501.6,559.6,536.7,527.4,613.4
202564_x_at,'HMBS',na,3027.7,2884.8,1784.6,2190,2236.7,1894.3
202565_s_at,'LAMP2',na,861,938.2,894.9,766.7,897.8,784.8
202566_s_at,'LAMP2',na,500.2,548.7,426.1,434.7,322.6,215.6
202567_at,'CHSY1',na,2420.6,2617.3,2513.7,2882,2616,3222.2
202568_s_at,'TIMELESS',na,505.6,462.4,517,584.3,533.2,508.5
202569_s_at,'STK10',na,195.1,200.5,302.8,328.2,298.2,333.6
202570_s_at,'TTC37',na,303,253.7,294.7,405,384,394.3
202572_s_at,'TTC37',na,322.1,309.8,300.1,347.6,356,343
202573_at,'BCAS2',na,572,602.4,1533.3,1088.5,800.1,961
202577_s_at,'TCTA',na,277,335.4,414.1,318,302.2,392.8
202578_s_at,'PRDM2',na,358.9,374.5,239.3,200.6,264.3,225.3
202579_x_at,'PAPSS2',na,3308.7,3240.8,2661.5,2220,2955.8,2782.8
202580_x_at,'PAPSS2',na,1826.6,2045.6,2639.2,3527.2,3728.9,2494.2
202581_at,'PAPSS2',na,1221.2,1523.9,1427.2,1968.6,1959.3,2172.4
202582_s_at,'MDC1',na,1778.8,1569.7,1852.8,2304.2,2044.2,2470.3
202583_s_at,'PPM1F',na,1378.4,1372.6,973.5,1156.6,1123.6,1089.8
202585_s_at,'FOXK2',na,165.1,212.2,158.8,173.7,158.7,128.1
202586_at,'CAV1',na,225.4,258.5,235.5,252.7,277.3,298.1
202587_s_at,'CHST15',na,1316.4,1140,1075.2,1362.6,1548.9,1027.2
202589_at,'PDHX',na,9491.1,12326.8,10802.1,10905,11276,11266.3
202590_s_at,'KLHL21',na,373.3,358.8,321.2,343.1,328.7,331.4
202591_s_at,'COG2',na,3400.1,3512,3115.3,2552.9,2428.1,2620.9
202592_at,'ANXA8 /// ANXA8L1 /// LINC00842',na,740.1,774,853.3,600.8,886.8,680.7
202593_s_at,'SMAD2',na,1047.7,903.8,1045.5,957.9,1088.8,1080.1
202594_at,'SMAD2',na,755.4,729.3,582.6,611.8,593.6,658.1
202595_s_at,'SMAD2',na,551.9,549.6,434.1,412.3,413.1,486.2
202596_at,'CUL2',na,2251.5,2138.8,1876.5,2963.4,3006.3,2340.8
202598_at,'CUL2',na,2349.1,2030.1,1852,2634.1,2526.2,1769.5
202599_s_at,'BAZ2B',na,255.1,223.9,453.5,259.6,240,254.1
202600_s_at,'CTNNBIP1',na,73.6,100.9,142,94.6,95,108.6
202602_s_at,'BMS1',na,1171.7,1343.9,1503.7,1296.4,1053.9,1539.7
202603_at,'TGFB1',na,3374.9,2586.6,1901.8,1624.4,1910.4,2005.3
202604_x_at,'KIF2A',na,658.8,687.8,319.8,286.2,286.9,294.2
202605_at,'HTRA2',na,1506.3,1732.1,1354.2,1148.4,1250.6,883.8
202606_s_at,'SDF2',na,692.2,625.1,712.7,582.2,494.9,563.2
202607_at,'FUBP1',na,670,1027.2,510.6,346.6,319.2,292.2
202609_at,'TIMM44',na,952.7,1233.7,1070.2,1059.2,1280.4,1165.6
202610_s_at,'TIMM44',na,730,693.2,218.3,196,243.1,225.6
202611_s_at,'MAD2L1BP',na,379.6,391.1,177.6,98.1,125.3,171
202613_at,'MTIF2',na,1050.1,1355,1207.4,1268,1236.1,1389.7
202614_at,'RAPGEF2',na,853.1,757.6,945,865.9,837.4,761.8
202615_at,'RAPGEF2',na,870.5,851.7,788.5,998.7,922,720.2
202618_s_at,'CDYL',na,272.4,232.6,335.6,258.4,312.6,281.5
202619_s_at,'CDYL',na,476.6,443.8,619.8,511.2,509,654.2
202620_s_at,'MGAT2',na,549.2,585.2,1426.6,984.9,984,1555
202621_at,'PRPF19',na,1110.6,1031.2,1022.5,982.1,1080.5,816.3
202622_s_at,'DNM1L',na,502.5,369.7,256,277.4,285.4,234.2
202623_at,'RPS2',na,532.8,475.2,659.5,554.8,685.1,558.7
202625_at,'GPRC5A',na,165.9,205.1,172.4,165,163.1,179.1
202626_s_at,'UBE2M',na,342.7,347.2,302.5,208,281.2,262.6
202627_s_at,'EEF1D',na,3024.7,2721.8,2764,1278.9,1234.4,2313.7
202628_s_at,'FECH',na,1729.7,1823.5,1624.8,796.2,907.6,1164.1
202629_at,'CCDC86',na,567.9,498.8,431.5,592.2,534.2,452
202630_at,'TP53BP2',na,121.6,126.2,218.7,187.8,189.6,197.7
202631_s_at,'SLC11A2',na,200.6,229.7,209.7,189.3,218.1,210.6
202632_at,'SLC11A2',na,1014.2,872.8,1058.9,1388.9,1234,1082.7
202633_at,'IMPA2',na,622.4,681.5,809.6,814.2,744,795.5
202634_at,'SPTLC2',na,484.7,538.6,625.6,507.2,421,752.3
202635_s_at,'RB1',na,1163.7,1091.4,1204.1,1381.6,1289.3,1450.9
202636_at,'SEC61B',na,1137.1,1415.1,925.5,871.2,850.8,550.1
202637_s_at,'TBP',na,1395,1204.2,700.4,723,768.3,648.1
202638_s_at,'RABAC1',na,974.6,949,676.2,613,741.7,398.4
202640_s_at,'WTAP',na,400,350.3,397.6,396.2,372,460.9
202641_at,'HAT1',na,764,893.8,1020.8,900.2,1216.3,881.8
202642_s_at,'BCL6',na,500.7,665.9,264.4,242.6,258.4,249.5
202644_s_at,'AP3B1',na,354.5,291.4,388.5,357.6,251.3,274.1
202645_s_at,'SPAG5',na,877.8,861.9,650.8,605.7,528,568.8
202646_s_at,'TRIM14',na,1905.8,1844.7,1428.2,2304.3,2099.5,2442.4
202647_s_at,'TRIM14',na,1070.7,962.8,585.2,594.4,570.2,733.1
202649_x_at,'PVRL2',na,15014.6,15060.2,15038.4,16757,18505.4,14610.5
202650_s_at,'RABEPK',na,297.1,327.7,294.3,252,250,199.8
202651_at,'MRPL40',na,572.8,559.4,358.5,456.1,421,494.3
202653_s_at,'PAK4',na,565.9,561.7,928.7,768.7,650.2,906.1
202654_x_at,'AKAP11',na,614.6,553.5,464.9,483.3,537.5,551.1
202655_at,'GLS',na,1884.4,1794.5,1540,1296.9,1470.9,1898
202656_s_at,'RNF8',na,1178.2,1263.5,1270.9,1136,1103.1,1091.4
202657_s_at,'KATNB1',na,1334.5,1174.9,1121.8,1063.2,838.8,1283.9
202658_at,'KATNB1',na,510.9,473.8,313.5,270.5,273,211.3
202659_at,'SLC33A1',na,710.5,535.1,635.5,633,508,450
202663_at,'SLC33A1',na,69.6,83,93.7,51.7,59,54.2
202664_at,'CFDP1',na,238,205.7,262.6,154.3,215.4,161.7
202666_s_at,'TIMP2',na,749.2,602.6,1015.3,1074.2,843.4,1180.2
202667_s_at,'RGP1',na,508.2,368,247.7,372.8,302,444.7
202668_at,'RRP8',na,1729.9,1687.2,1365.1,1872.3,1427,1610.4
202669_s_at,'RHOG',na,540.2,546.2,362.2,426.6,330.5,316.9
202670_at,'TFAM',na,1652.8,1852.4,1811,1698,1762.2,2104
202671_s_at,'TFAM',na,1088.3,1022.9,644.9,707.9,730,616.8
202672_s_at,'GALT',na,275.5,246.2,192.5,245.1,234.8,223.1
202673_at,'SRPK2',na,1600.5,1693.7,2028.7,1973.8,1794.8,1979.5
202674_s_at,'SMARCD1',na,39.8,60.1,55.2,60,56.9,60.1
202675_at,'RASSF2',na,931.1,937,962.4,1158.5,1176.3,1253.2
202677_at,'S100A4',na,2022.9,1943.2,2011.8,2771.6,2709,2303.7
202678_at,'DOCK1',na,1904.5,1596,1959.8,2014.4,2025.1,2231.4
202679_at,'B4GAT1',na,2178.1,2386.7,1773.1,1301,1903.2,1477.5
202680_at,'NDUFS8',na,801.8,833.6,772.1,795.3,888.3,874.1
202681_at,'NDUFS8',na,764.1,755.6,698.4,581.5,701.7,769.6
202682_s_at,'NUP98',na,683.4,692.2,766.1,710.8,798.2,714.9
202683_s_at,'NUP98',na,407.2,416.8,340.4,318.7,288.9,356.5
202684_s_at,'ABCC4',na,99.7,56,109.9,42.3,69.5,65.6
202685_s_at,'C1orf123',na,1032.9,1137.8,949.4,1062.8,899.6,1025.2
202686_s_at,'CDK9',na,9753.4,7990.5,6189.1,9575,8234.2,7832.2
202687_s_at,'MTRR',na,620.3,499.5,335.1,222.6,93.5,71
202688_at,'MTRR',na,945.4,1040.1,514.1,162.3,189.5,92.4
202689_at,'PMM2',na,740.2,561.6,678.9,723.1,715.2,723.3
202690_s_at,'KRR1',na,2652.4,2879.6,3194.9,2625.3,2402,2801.8
202691_at,'KRR1',na,952.1,924.5,770.6,861.1,755.8,875.6
202692_s_at,'KDM4A',na,326.1,298.3,270.5,292.8,306,411.9
202693_s_at,'MTFR1',na,1073.4,963.5,1680.2,1963.7,1857.7,1400.6
202695_s_at,'MTFR1',na,499.9,445.9,471,438.3,489.6,420.1
202696_at,'RFC5',na,1465.8,1463.6,1331.7,1775.6,1748.6,1642.8
202697_at,'RFC5',na,1086.6,1031.6,741.4,835.2,760,840.2
202698_x_at,'MTMR2',na,5877.4,5733.4,5002.6,5893.4,5684.4,4655.8
202700_s_at,'CDK1',na,138.8,154.8,100.3,83.6,98,89.8
202702_at,'CDK1',na,682.3,771.7,684.5,733.1,719.1,645.7
202703_at,'MYO6',na,797.8,995.8,646,635.4,708.8,979.7
202704_at,'MYO6',na,367.4,372.4,458.7,412.6,548.4,376.7
202705_at,'ST3GAL5',na,2309.5,2010.3,3007.1,2748.7,2760.1,2349.7
202706_s_at,'MAPK9',na,559.6,609.2,760,796.4,783.1,763.4
202708_s_at,'APRT',na,145.8,144.8,149.7,146.7,176,115.7
202709_at,'TLE1',na,188,202.3,156.5,129.7,180.9,265.9
202710_at,'TLE1',na,632.1,681,597.5,483,450.2,469.6
202713_s_at,'RABEP1',na,938.5,1117.7,801.9,794.6,838.9,1010.1
202715_at,'RFK',na,802.8,838.6,602.8,660.5,501.1,768.2
202716_at,'RFK',na,1162,1323.8,960.1,1087.9,1158.7,1011.1
202717_s_at,'TSPAN31',na,1178.2,1162.6,842.5,838.6,891.8,821.3
202719_s_at,'TSPAN31',na,795.7,901.1,789.7,893.5,962.9,772.9
202720_at,'PAFAH1B3',na,1301.2,1071.5,1058.7,1414.7,1268.8,1904.8
202722_s_at,'DVL1',na,1052.2,1087.9,782,688.4,773.8,946.4
202726_at,'ATXN1',na,669.1,737.4,520.5,586.9,552.3,460.9
202727_s_at,'UPP1',na,606.4,627.7,669,507.5,520,636.9
202729_s_at,'THOP1',na,545.4,450.4,1707.7,858,958.6,763.9
202730_s_at,'CNOT3',na,129.3,161,201.5,83.5,173,93.5
202731_at,'UVRAG',na,313.7,368.2,346,155.5,367.2,298.7
202732_at,'PDLIM5',na,843.8,723.2,750.6,515.4,594.4,596.9
202733_at,'PDLIM5',na,970.7,1050.9,945.7,892.4,925.8,1041.1
202734_at,'PEX5',na,1188.1,1077.5,1018.8,972.4,1068.9,856.7
202735_at,'LINC00094',na,633.6,739.8,939.3,967.2,796.7,628.7
202736_s_at,'NPRL2',na,2525.5,2603.9,2133,2516.2,2522.2,2356.1
202737_s_at,'ZNF24',na,3135.8,2894.2,2502,3496.4,3261.3,3520.2
202738_s_at,'SCAF8',na,507.7,602.6,511,418,361.5,496.8
202739_s_at,'CDK2AP2',na,224.4,223.7,228.8,178.7,181.2,223.2
202740_at,'PPIP5K2',na,826.7,697.9,560.4,452.5,475.6,603.9
202741_at,'TLN1',na,829.5,822.2,612.9,716.8,533.1,577.5
202742_s_at,'FBXO11',na,250.2,193.3,94.3,128.3,80.5,108.3
202745_at,'C11orf49',na,154.4,206,246.1,286.9,202.1,301.2
202748_at,'DRAP1',na,348.9,286.1,192.5,168.2,209.8,191.2
202749_at,'HDDC2',na,1156.6,1507,508.1,462.1,617.3,533.1
202750_s_at,'DCTN6',na,302.5,392.2,409,435.8,426.6,441.4
202753_at,'FAM50A',na,3737,4474.4,4748.9,5235.9,5285.5,4636.2
202754_at,'MAP2K4',na,601.6,640.1,628.2,545.1,492.3,574.9
202757_at,'MAP2K4',na,1306.4,1459.4,1334.6,1627.8,1643.8,1385.2
202758_s_at,'DRG2',na,467.8,682.8,587.1,560.8,559.7,428.9
202759_s_at,'NSMAF',na,3577.3,3606.8,3588.8,4153,3768.3,3625.8
202760_s_at,'DTYMK',na,1880.2,2313.8,2068,2249,2240.7,2100.8
202761_s_at,'TUSC2',na,232.2,280.9,325.6,372.8,313.1,228.6
202762_at,'TUSC2',na,703.9,657.2,625.3,579.1,502.1,658.5
202763_at,'F8A1 /// F8A2 /// F8A3',na,242.6,298.8,281.4,509.7,393.1,542.9
202764_at,'IRF2',na,389.7,352.9,236.9,289.5,253.1,222.4
202766_s_at,'LMNB1',na,210.5,197.8,325.5,419.7,458.3,343.1
202767_at,'DFFA',na,569.7,551.9,620.5,555.2,633.6,607.4
202769_at,'EDEM1',na,394.7,413.8,610.9,545.9,680,286.2
202770_s_at,'GBE1',na,294.2,329.5,283.8,158.2,310.5,133.1
202771_at,'HS2ST1',na,730.3,591.3,700.6,914.3,888.8,959.3
202774_s_at,'HS2ST1',na,400.3,326.9,649,574.7,635,612.2
202775_s_at,'HS2ST1',na,355.3,366,534.9,465,526.2,460.9
202776_at,'RNF44',na,1568.6,1952.5,1613.2,1899.6,1540.7,2228.9
202777_at,'KIAA0355',na,740.1,744.1,751.9,531.2,719.5,760.8
202778_s_at,'CNOT4',na,174.2,195.2,233.8,178.4,166.6,198.9
202779_s_at,'VPS11',na,7851.6,7960.8,10630.4,10627.6,12638.6,10090
202780_at,'JARID2',na,443.6,412.4,310.4,378.8,392.3,537.5
202781_s_at,'AP1S2',na,421.5,335.5,418.5,396.2,426.7,373.5
202782_s_at,'AP1S2',na,258.3,367.1,463,322.9,335.3,432.5
202783_at,'DCK',na,687,601.6,731.1,705.8,590.9,572.6
202784_s_at,'DYNLT3',na,828.7,873.3,472.5,473.8,453.3,409.7
202786_at,'BAMBI',na,633.8,679.3,579.8,526.2,459.6,580.9
202787_s_at,'SLC35A1',na,827.2,851.7,610.3,443.7,636.8,505.8
202788_at,'HPS1',na,1606.5,1490.4,1201.4,1152,1025.8,1306.6
202791_s_at,'STXBP3',na,194.2,128.4,185.5,161.6,144.7,177.7
202793_at,'ARF6',na,196.5,217.3,162.5,133.7,194.3,167.7
202794_at,'ARF6',na,2017.9,2069.9,1554.3,1489.8,1510.7,1248.4
202795_x_at,'TGIF1',na,882.3,946.8,687.2,1154.4,1149.4,777.9
202797_at,'GTPBP6',na,819.6,926.6,1067.5,1210.7,1100.7,1247
202798_at,'SNRPE',na,643.9,835.1,748.5,785.5,659,930
202799_at,'ZNF148',na,1295.6,1164.6,883.9,1001,1099.6,946.1
202801_at,'ZNF148',na,526.4,402.4,400.7,396.5,437.9,393.6
202802_at,'SH2B3',na,566.2,605.7,331.2,346.6,442.2,398.3
202803_s_at,'ADNP2',na,217.7,229.4,359.4,212.8,336.2,283
202804_at,'ADNP2',na,874.4,916.5,945.6,1131,1202,954.2
202805_s_at,'CAV2',na,429.3,514.5,336.7,335.5,375.1,243.6
202806_at,'CAV2',na,435.2,487.7,1080.4,1170,1003.6,643.4
202808_at,'COL5A1',na,916.6,1056.4,1261.4,871,1214,924.6
202809_s_at,'IDE',na,570.7,668,545.6,767.4,853.2,627.2
202810_at,'IDE',na,1788.8,1882.1,1997.2,2062.5,2118.8,2317.1
202811_at,'PTPRM',na,1010.9,1042.8,1101.2,877.2,902.7,950.9
202812_at,'STX5',na,433.9,416.6,324.1,370.7,315.3,240.8
202814_s_at,'KIFAP3',na,1005.6,876.1,1030.9,1016.2,1151.9,1360
202815_s_at,'PHYH',na,307.9,317.7,381.5,411.7,438.5,413
202816_s_at,'ITGB1BP1',na,613.7,745.1,631.6,554.6,523,538.3
202817_s_at,'ITGB1BP1',na,222.9,250.8,277.6,275.7,223.2,249.6
202818_s_at,'PPP2R5E',na,649.4,683.2,614.3,648.3,553.5,674.2
202820_at,'SLC25A12',na,399,660.6,533.7,407.2,669.7,414.8
202822_at,'SLC25A12',na,592.3,706.2,529.8,526.7,397.8,724.8
202823_at,'CEBPZ',na,212.8,235.5,406.1,283,246.4,313.9
202824_s_at,'TIMM17B',na,1640.1,1654,2158.6,2085.8,1936,2057.7
202825_at,'UGDH',na,844.4,863.5,860.2,888.7,1070.7,1020.4
202827_s_at,'RBBP8',na,1256.3,1176.6,1017,1232,1156.2,901.2
202828_s_at,'MTF2',na,822.2,807.2,799.7,798.7,625.2,387.4
202829_s_at,'MTF2',na,2010.5,1938.7,2169.4,2283.7,2076.1,2146.3
202830_s_at,'MTF2',na,680.9,749.6,748.1,601.8,674.3,937.6
202832_at,'ETV5',na,311.2,358.7,365.2,315,292.4,400.5
202833_s_at,'ETV5',na,281.6,229.9,565.5,365.2,376.2,189.4
202836_s_at,'ORC4',na,2712.1,2774.6,1981.5,1555.1,1541,1654.9
202838_at,'ORC4',na,1179.9,1144.8,833,1140.9,985.8,729
202839_s_at,'MBD1',na,557.1,631.3,588.7,930.7,887.9,438
202840_at,'PSD3',na,595.1,527.7,484.2,324.3,565.7,548
202841_x_at,'CAPN7',na,912.3,942.6,856.9,1053.3,969.6,800.6
202842_s_at,'CAPN7',na,849.2,906,717,591.3,656.3,586.1
202843_at,'EZH2',na,84.9,72.2,66,47,75.8,116.9
202844_s_at,'GJA9-MYCBP /// MYCBP',na,595,586.1,258.3,206.9,325.7,237.4
202845_s_at,'GJA9-MYCBP /// MYCBP',na,1214.4,1309.8,989.3,773.9,816.2,841.2
202846_s_at,'MAD2L1',na,745.4,779.8,622.3,868.7,764.5,663.6
202847_at,'ATG13',na,345.7,390.1,308.8,335.8,338.5,417.4
202850_at,'ATG13',na,1046.3,1237.4,1042.5,1077.1,929.9,1428.5
202852_s_at,'POLG',na,333.6,342.7,495.7,314,314.2,386.5
202853_s_at,'DUSP14',na,603.3,643.2,757.2,670.7,708.3,808.4
202854_at,'CRELD1',na,3105.4,3137.8,3201.5,2664,2984.3,1524.1
202855_s_at,'PDLIM7',na,4027.9,4121.7,4049,5730.8,5066.6,4858.9
202856_s_at,'NDUFB3',na,2763.9,3267.7,3880.5,4636.5,4201.5,4069.9
202857_at,'SOCS2',na,1445.9,1128.8,2050.6,2333.7,1953.5,2484.8
202858_at,'SOCS2',na,5018.1,5199.1,3525.9,5122.7,5031,4375.7
202859_x_at,'TPP2',na,921,1411,3009.9,971.5,783.2,1220.5
202860_at,'CDC40',na,475.1,521.6,406.4,277.3,404.8,521.2
202862_at,'CDC40',na,502.9,499.5,571.1,536.2,676.1,370.4
202863_at,'PCF11',na,384.1,337.9,712.5,543.7,549.6,600
202864_s_at,'RPS6KA1',na,310.9,324,724.9,553.7,541,501.4
202867_s_at,'SRSF5',na,741.8,561.2,493.2,524.9,559.5,581.3
202868_s_at,'GOLGA1',na,1348.2,1140.5,1477.8,1807.9,1651.2,1624.2
202870_s_at,'GOLGA1',na,2933,2903.8,2863.8,5204.2,4588.1,4555.6
202872_at,'DGKA',na,520.3,444,477,396.9,399.4,611.3
202874_s_at,'TBC1D4',na,1645.9,1283.9,893,1029,1025.9,1103.2
202880_s_at,'TBC1D4',na,222.9,193.9,209.6,213.9,201.5,222.3
202882_x_at,'FKBP2',na,3272.2,3592.2,3456.4,3636.9,3605.6,4314
202883_s_at,'CTBP1',na,868,818.6,801,691.7,658.1,921
202884_s_at,'HES1',na,791.1,437.3,684.3,483.9,509.7,413
202886_s_at,'HES1',na,517.5,678.8,487.9,327.7,423,634.7
202887_s_at,'PSMA4',na,2153,2440.7,1549.8,1309.9,1894.2,1353.2
202891_at,'GALNT3',na,755.5,704.6,607,587.4,651.2,690.3
202892_at,'PRPS2',na,769.5,810.7,764.3,808,762.5,608
202893_at,'RNF6',na,577.4,425.8,428.6,312.7,389.7,466.6
202894_at,'ARMCX2',na,609.6,666.4,553.1,597.3,585.8,417.9
202899_s_at,'PSMG1',na,4767.9,4271,4121.5,4903,4927,4022.1
202900_s_at,'MFAP1',na,919.7,955.1,1167,1084.7,1120.6,1207
202901_x_at,'DDB2',na,66.5,39.7,44.3,24.1,11.7,36.8
202903_at,'AP3M2',na,183.8,146.6,288.2,249.8,248.2,128.6
202904_s_at,'LMNA',na,205.9,161.1,212.2,270.9,205.1,125.4
202905_x_at,'LZTR1',na,682.2,548,429.2,573.2,565.1,958.8
202906_s_at,'MMD',na,535.3,599.9,553.9,419.1,396.3,760.8
202907_s_at,'PDCD6',na,1138.1,1352.1,1464.3,1326.1,1124.2,1711
202908_at,'CD53',na,813.1,748.3,1275.9,1589.9,1180.8,1292.3
202909_at,'MFAP2',na,241.7,349.6,296.2,280.7,239.7,475.8
202910_s_at,'CCNA2',na,1454,1520.6,1596,2066.2,2117.7,1428.8
202911_at,'FAM8A1',na,2165.8,2117.8,2110.7,1827.2,1810.8,1813.2
202912_at,'POLD1',na,895.2,842.1,1622.9,1688.9,1294.1,4123.3
202915_s_at,'ASF1A',na,724.1,696.1,447.8,538.6,495.6,515.3
202916_s_at,'ASF1A',na,531.6,602.9,471.8,491.5,476.3,528.7
202918_s_at,'SUCO',na,1027.4,969.4,1190.7,889.6,997.1,1118.4
202919_at,'HEBP2',na,1282.9,1324.5,1204.5,1340,1239.8,1272.4
202920_at,'TMPO',na,274.4,332.5,251.5,151.4,228.1,272.8
202921_s_at,'MTHFS /// ST20-MTHFS',na,188.3,162.7,124.8,127.7,130.6,89.4
202922_at,'RPP30',na,284.6,381.3,384.4,321.8,357,358
202923_s_at,'TMEM11',na,592.2,531.7,436.9,460.6,464.7,456.5
202924_s_at,'EML3',na,303.3,229.9,251.3,245,243.4,222.7
202925_s_at,'CTDSP2',na,357.6,348.5,419.2,358.3,289.3,269.4
202927_at,'OCRL',na,355,585.6,563,612.1,550.1,449
202929_s_at,'PSMD5',na,869.6,1002.9,701.3,666.3,767.6,756
202930_s_at,'TERF1',na,674.8,585.2,576.4,574.1,571.9,547.2
202932_at,'TERF1',na,1144.1,1109.7,890.3,780.9,661.6,902
202933_s_at,'ATOX1',na,678.7,861.6,955.6,704.2,689.9,860.3
202934_at,'SAT1',na,739.5,720,773.8,515.6,557,520
202935_s_at,'PRAF2',na,1198.4,1287.5,1027.5,1228.8,1094,851.6
202936_s_at,'SPR',na,2120.4,2699.9,1931,2245.7,2440.5,1661.4
202937_x_at,'VPS16',na,562,537.3,585.2,433.8,466.1,423.8
202939_at,'PSEN1',na,3082,2638.4,3246.8,4061.4,3796.7,4184.7
202941_at,'EIF3B',na,2977.7,2805.4,2384.5,2021.2,1979.2,2082.7
202942_at,'MRPL19',na,318.3,351.2,373.1,617,600.5,332.4
202944_at,'PMM1',na,180.6,183.2,185,139,118.8,165.4
202945_at,'TPBG',na,1076.3,795.2,946,763.2,951.6,1084.1
202946_s_at,'NDUFC1',na,354,354.8,438.4,518.9,562.4,453.2
202949_s_at,'OTUD4',na,1221.1,1352.2,1513,2340.8,1978.5,2209.4
202950_at,'SLF2',na,847.1,759.4,774.7,977.3,1063.6,771.7
202951_at,'SLF2',na,3289.2,3391.6,2511.6,2976.6,3028.7,2842.9
202954_at,'SEC61G',na,6265.6,6345.2,6073.8,7640.4,7528.8,6966.9
202955_s_at,'ARMC8',na,330.8,412.9,319.5,270.6,219.2,193.8
202956_at,'ARMC8',na,386.7,506,516,376.6,390.2,408.1
202957_at,'SIVA1',na,144.1,93.5,228.1,262.4,254.3,197
202958_at,'CEP57',na,584.2,553,501.3,498.7,527.6,464.3
202959_at,'CEP57',na,334.8,327.1,403.9,361.3,431.3,372.7
202960_s_at,'CEP57',na,656.6,510.6,783.7,749.2,697,691.2
202961_s_at,'CEP57',na,6852.9,6707.5,5772.8,6033.7,5917.3,5438.1
202962_at,'MED1',na,360.4,307.6,333.3,361,357.9,293.1
202963_at,'EPHA2',na,668.8,873.8,733.2,709.5,626.9,536.1
202967_at,'GCDH',na,644.9,596.5,625.9,637.3,584.1,603.6
202969_at,'BPGM',na,155.8,119.1,175.6,205.4,274.4,236.9
202972_s_at,'PEX14',na,201.8,190.1,298.4,263.3,199.3,211.7
202973_x_at,'ABCA1',na,329.3,381.1,467.9,433.8,612.9,431.9
202974_at,'ABCA1',na,1058.1,925.4,592.8,731.3,598.7,557.9
202975_s_at,'MET',na,2570.4,2302.5,1487.6,1003.6,1144.8,2290.4
202976_s_at,'TRAPPC3',na,2292.6,2045.6,1789,1276.1,1393.5,2902.6
202978_s_at,'TRAPPC3',na,205,327.8,475.6,332.2,364.8,282.8
202979_s_at,'SPG11',na,112,142.4,378.7,234.2,212.7,253.5
202980_s_at,'MAP3K3',na,92.4,70.2,105.5,108.8,83.1,130.6
202981_x_at,'PMVK',na,653.8,1005.5,1048.9,1146.9,1002.8,880.6
